"source","target","relation","logFC","p.adjust"
"818","hsa05031","part_of_kegg",1.8045169,0.00455442370970143
"2893","hsa05031","part_of_kegg",3.71754338823529,0.00455442370970143
"5499","hsa05031","part_of_kegg",1.75267715294118,0.00455442370970143
"5566","hsa05031","part_of_kegg",1.97179651176471,0.00455442370970143
"2904","hsa05031","part_of_kegg",2.771037,0.00455442370970143
"5530","hsa05031","part_of_kegg",1.51049626470588,0.00455442370970143
"23411","hsa05031","part_of_kegg",2.63521847647059,0.00455442370970143
"5534","hsa05031","part_of_kegg",5.91731184705882,0.00455442370970143
"5500","hsa05031","part_of_kegg",1.16989967058824,0.00455442370970143
"3725","hsa05031","part_of_kegg",1.71883384705882,0.00455442370970143
"3065","hsa05031","part_of_kegg",4.73061395882353,0.00455442370970143
"1812","hsa05031","part_of_kegg",-1.83158285882353,0.00455442370970143
"6531","hsa05031","part_of_kegg",2.41412015294118,0.00455442370970143
"6570","hsa05031","part_of_kegg",-1.56210174117647,0.00455442370970143
"805","hsa05031","part_of_kegg",-2.50540895882353,0.00455442370970143
"2892","hsa05031","part_of_kegg",1.55787297058823,0.00455442370970143
"5501","hsa05031","part_of_kegg",2.86236340588235,0.00455442370970143
"5567","hsa05031","part_of_kegg",1.42515402941176,0.00455442370970143
"51806","hsa05031","part_of_kegg",-1.21901578823529,0.00455442370970143
"5568","hsa05031","part_of_kegg",1.85798447647059,0.00455442370970143
"2778","hsa05031","part_of_kegg",1.4521161,0.00455442370970143
"810","hsa05031","part_of_kegg",1.37126072352941,0.00455442370970143
"5173","hsa05031","part_of_kegg",1.10755423529412,0.00455442370970143
"23237","hsa05031","part_of_kegg",1.19250971764706,0.00455442370970143
"814","hsa05031","part_of_kegg",-1.39579213529411,0.00455442370970143
"91860","hsa05031","part_of_kegg",1.26008552352941,0.00455442370970143
"148327","hsa05031","part_of_kegg",1.28116444117647,0.00455442370970143
"2890","hsa05031","part_of_kegg",2.01756375294118,0.00455442370970143
"1360","hsa04974","part_of_kegg",2.91883544705882,0.00492982498498186
"6546","hsa04974","part_of_kegg",1.89247548235294,0.00492982498498186
"81578","hsa04974","part_of_kegg",2.40671202352941,0.00492982498498186
"8645","hsa04974","part_of_kegg",2.53058918235294,0.00492982498498186
"11136","hsa04974","part_of_kegg",2.61327395294118,0.00492982498498186
"5646","hsa04974","part_of_kegg",2.43392270588235,0.00492982498498186
"1301","hsa04974","part_of_kegg",3.16802558235294,0.00492982498498186
"1289","hsa04974","part_of_kegg",1.81940131176471,0.00492982498498186
"1803","hsa04974","part_of_kegg",1.77563205294118,0.00492982498498186
"5222","hsa04974","part_of_kegg",1.42861336470588,0.00492982498498186
"1302","hsa04974","part_of_kegg",2.02799324705882,0.00492982498498186
"486","hsa04974","part_of_kegg",2.15861193529412,0.00492982498498186
"1280","hsa04974","part_of_kegg",2.71982434705882,0.00492982498498186
"1307","hsa04974","part_of_kegg",1.52476532941176,0.00492982498498186
"7373","hsa04974","part_of_kegg",1.91416478823529,0.00492982498498186
"480","hsa04974","part_of_kegg",1.64462291764706,0.00492982498498186
"1308","hsa04974","part_of_kegg",1.6829782,0.00492982498498186
"6510","hsa04974","part_of_kegg",2.00786978235294,0.00492982498498186
"50509","hsa04974","part_of_kegg",1.90434242941176,0.00492982498498186
"440387","hsa04974","part_of_kegg",2.64308074117647,0.00492982498498186
"340024","hsa04974","part_of_kegg",1.53612457058823,0.00492982498498186
"2006","hsa04974","part_of_kegg",1.47273342352941,0.00492982498498186
"5547","hsa04974","part_of_kegg",2.40676860588235,0.00492982498498186
"256076","hsa04974","part_of_kegg",1.43730757647059,0.00492982498498186
"1288","hsa04974","part_of_kegg",-1.98307881764706,0.00492982498498186
"1282","hsa04974","part_of_kegg",1.59028578823529,0.00492982498498186
"1277","hsa04974","part_of_kegg",-2.38457215294118,0.00492982498498186
"1297","hsa04974","part_of_kegg",1.31502422941176,0.00492982498498186
"1294","hsa04974","part_of_kegg",1.42559743529412,0.00492982498498186
"1357","hsa04974","part_of_kegg",1.80043852941176,0.00492982498498186
"477","hsa04974","part_of_kegg",1.43436598235294,0.00492982498498186
"1359","hsa04974","part_of_kegg",1.39809283529412,0.00492982498498186
"54407","hsa04974","part_of_kegg",2.00785291764706,0.00492982498498186
"169044","hsa04974","part_of_kegg",2.23423290588235,0.00492982498498186
"57642","hsa04974","part_of_kegg",1.07157149411765,0.00492982498498186
"23436","hsa04974","part_of_kegg",2.16466865882353,0.00492982498498186
"482","hsa04974","part_of_kegg",2.89169248823529,0.00492982498498186
"6520","hsa04974","part_of_kegg",3.28941897058823,0.00492982498498186
"85301","hsa04974","part_of_kegg",3.88332808235294,0.00492982498498186
"120103","hsa04974","part_of_kegg",2.1087785117647,0.00492982498498186
"1291","hsa04974","part_of_kegg",4.05407347058823,0.00492982498498186
"1281","hsa04974","part_of_kegg",3.39017001764706,0.00492982498498186
"4225","hsa04974","part_of_kegg",1.27369356470588,0.00492982498498186
"59272","hsa04974","part_of_kegg",3.61223325294117,0.00492982498498186
"1290","hsa04974","part_of_kegg",1.68322844117647,0.00492982498498186
"4311","hsa04974","part_of_kegg",1.15172267058823,0.00492982498498186
"1299","hsa04974","part_of_kegg",1.70299568823529,0.00492982498498186
"84570","hsa04974","part_of_kegg",2.40255359411765,0.00492982498498186
"23428","hsa04974","part_of_kegg",1.26586473529412,0.00492982498498186
"1303","hsa04974","part_of_kegg",1.71648755882353,0.00492982498498186
"1295","hsa04974","part_of_kegg",1.43376747058824,0.00492982498498186
"483","hsa04974","part_of_kegg",1.9024848117647,0.00492982498498186
"5644","hsa04974","part_of_kegg",1.552356,0.00492982498498186
"6543","hsa04974","part_of_kegg",3.68513218823529,0.00492982498498186
"1358","hsa04974","part_of_kegg",1.22214792941176,0.00492982498498186
"1278","hsa04974","part_of_kegg",1.25436444117647,0.00492982498498186
"1310","hsa04974","part_of_kegg",6.10358018823529,0.00492982498498186
"1286","hsa04974","part_of_kegg",1.35643525882353,0.00492982498498186
"10136","hsa04974","part_of_kegg",3.26571010588235,0.00492982498498186
"478","hsa04974","part_of_kegg",-1.22491206470588,0.00492982498498186
"10008","hsa04974","part_of_kegg",2.80687995882353,0.00492982498498186
"1293","hsa04974","part_of_kegg",1.02424373529412,0.00492982498498186
"136227","hsa04974","part_of_kegg",1.02061409411765,0.00492982498498186
"1287","hsa04974","part_of_kegg",1.09445841764706,0.00492982498498186
"6564","hsa04974","part_of_kegg",-1.02896892352941,0.00492982498498186
"23439","hsa04974","part_of_kegg",1.22325963529412,0.00492982498498186
"1305","hsa04974","part_of_kegg",1.64188461764706,0.00492982498498186
"6550","hsa04974","part_of_kegg",1.26084958235294,0.00492982498498186
"1298","hsa04974","part_of_kegg",1.22518687058823,0.00492982498498186
"5645","hsa04974","part_of_kegg",1.20499334705882,0.00492982498498186
"1296","hsa04974","part_of_kegg",1.92950607647059,0.00492982498498186
"481","hsa04974","part_of_kegg",-1.00171019411765,0.00492982498498186
"6262","hsa04713","part_of_kegg",2.76601984117647,0.00536218242841427
"2775","hsa04713","part_of_kegg",2.60176852352941,0.00536218242841427
"775","hsa04713","part_of_kegg",1.9487472,0.00536218242841427
"5578","hsa04713","part_of_kegg",1.61417398235294,0.00536218242841427
"801","hsa04713","part_of_kegg",2.76474484705882,0.00536218242841427
"8911","hsa04713","part_of_kegg",2.0892137,0.00536218242841427
"5592","hsa04713","part_of_kegg",1.94390496470588,0.00536218242841427
"8864","hsa04713","part_of_kegg",2.31018597058823,0.00536218242841427
"817","hsa04713","part_of_kegg",1.95187264117647,0.00536218242841427
"163688","hsa04713","part_of_kegg",2.12743454117647,0.00536218242841427
"2891","hsa04713","part_of_kegg",2.32741107058823,0.00536218242841427
"196883","hsa04713","part_of_kegg",1.31512148235294,0.00536218242841427
"111","hsa04713","part_of_kegg",2.25137942352941,0.00536218242841427
"2792","hsa04713","part_of_kegg",2.97832234705882,0.00536218242841427
"5330","hsa04713","part_of_kegg",1.60403318823529,0.00536218242841427
"113","hsa04713","part_of_kegg",1.68990038235294,0.00536218242841427
"5332","hsa04713","part_of_kegg",1.61928038823529,0.00536218242841427
"2776","hsa04713","part_of_kegg",2.32381702941176,0.00536218242841427
"108","hsa04713","part_of_kegg",2.06934099411765,0.00536218242841427
"115","hsa04713","part_of_kegg",1.65663801764706,0.00536218242841427
"8863","hsa04713","part_of_kegg",1.67193418235294,0.00536218242841427
"3762","hsa04713","part_of_kegg",2.10450654705882,0.00536218242841427
"5579","hsa04713","part_of_kegg",1.47538429411765,0.00536218242841427
"2983","hsa04713","part_of_kegg",1.57211497058823,0.00536218242841427
"4842","hsa04713","part_of_kegg",1.37520135294118,0.00536218242841427
"2773","hsa04713","part_of_kegg",4.30320185294118,0.00536218242841427
"5331","hsa04713","part_of_kegg",1.24611033529412,0.00536218242841427
"2977","hsa04713","part_of_kegg",2.10930401764706,0.00536218242841427
"4544","hsa04713","part_of_kegg",1.70474735882353,0.00536218242841427
"818","hsa04713","part_of_kegg",1.8045169,0.00536218242841427
"2893","hsa04713","part_of_kegg",3.71754338823529,0.00536218242841427
"5593","hsa04713","part_of_kegg",2.11939034117647,0.00536218242841427
"107","hsa04713","part_of_kegg",1.44187635294118,0.00536218242841427
"2787","hsa04713","part_of_kegg",1.34634959411765,0.00536218242841427
"6263","hsa04713","part_of_kegg",3.1738092,0.00536218242841427
"5566","hsa04713","part_of_kegg",1.97179651176471,0.00536218242841427
"2793","hsa04713","part_of_kegg",1.7065283,0.00536218242841427
"9252","hsa04713","part_of_kegg",1.96300548235294,0.00536218242841427
"2904","hsa04713","part_of_kegg",2.771037,0.00536218242841427
"2784","hsa04713","part_of_kegg",6.36239444705882,0.00536218242841427
"3708","hsa04713","part_of_kegg",1.40899219411765,0.00536218242841427
"3710","hsa04713","part_of_kegg",3.38788270588235,0.00536218242841427
"9722","hsa04713","part_of_kegg",2.11435992941176,0.00536218242841427
"54331","hsa04713","part_of_kegg",5.4965631117647,0.00536218242841427
"55970","hsa04713","part_of_kegg",1.25487327058824,0.00536218242841427
"8913","hsa04713","part_of_kegg",-2.15273981764706,0.00536218242841427
"5187","hsa04713","part_of_kegg",1.46977163529412,0.00536218242841427
"3765","hsa04713","part_of_kegg",5.72193302941176,0.00536218242841427
"805","hsa04713","part_of_kegg",-2.50540895882353,0.00536218242841427
"2892","hsa04713","part_of_kegg",1.55787297058823,0.00536218242841427
"5567","hsa04713","part_of_kegg",1.42515402941176,0.00536218242841427
"51806","hsa04713","part_of_kegg",-1.21901578823529,0.00536218242841427
"94235","hsa04713","part_of_kegg",1.25094553529412,0.00536218242841427
"2788","hsa04713","part_of_kegg",2.97279554705882,0.00536218242841427
"4543","hsa04713","part_of_kegg",2.1441603117647,0.00536218242841427
"5568","hsa04713","part_of_kegg",1.85798447647059,0.00536218242841427
"2778","hsa04713","part_of_kegg",1.4521161,0.00536218242841427
"109","hsa04713","part_of_kegg",1.68276878823529,0.00536218242841427
"810","hsa04713","part_of_kegg",1.37126072352941,0.00536218242841427
"114","hsa04713","part_of_kegg",1.23529548235294,0.00536218242841427
"2770","hsa04713","part_of_kegg",1.47812111764706,0.00536218242841427
"2782","hsa04713","part_of_kegg",-1.07945582941176,0.00536218242841427
"91860","hsa04713","part_of_kegg",1.26008552352941,0.00536218242841427
"3763","hsa04713","part_of_kegg",2.51520771176471,0.00536218242841427
"2783","hsa04713","part_of_kegg",-1.11492595294118,0.00536218242841427
"2890","hsa04713","part_of_kegg",2.01756375294118,0.00536218242841427
"2982","hsa04713","part_of_kegg",1.64616465294118,0.00536218242841427
"3845","hsa05203","part_of_kegg",1.54834766470588,0.00536218242841427
"3107","hsa05203","part_of_kegg",3.41508658823529,0.00536218242841427
"991","hsa05203","part_of_kegg",1.88356338823529,0.00536218242841427
"7185","hsa05203","part_of_kegg",2.29256229411765,0.00536218242841427
"1654","hsa05203","part_of_kegg",3.03042288823529,0.00536218242841427
"7187","hsa05203","part_of_kegg",2.73924121764706,0.00536218242841427
"55697","hsa05203","part_of_kegg",1.49595328235294,0.00536218242841427
"3572","hsa05203","part_of_kegg",2.69523953529412,0.00536218242841427
"64764","hsa05203","part_of_kegg",1.75658041176471,0.00536218242841427
"1232","hsa05203","part_of_kegg",2.24281058823529,0.00536218242841427
"11036","hsa05203","part_of_kegg",2.03646857647059,0.00536218242841427
"1026","hsa05203","part_of_kegg",1.51921371764706,0.00536218242841427
"3249","hsa05203","part_of_kegg",1.7160818,0.00536218242841427
"84699","hsa05203","part_of_kegg",2.76599529411765,0.00536218242841427
"1386","hsa05203","part_of_kegg",1.92797767647059,0.00536218242841427
"7419","hsa05203","part_of_kegg",2.17501704705882,0.00536218242841427
"9734","hsa05203","part_of_kegg",2.29282271764706,0.00536218242841427
"3516","hsa05203","part_of_kegg",2.56303628235294,0.00536218242841427
"8345","hsa05203","part_of_kegg",1.94615049411765,0.00536218242841427
"1017","hsa05203","part_of_kegg",2.03299352941177,0.00536218242841427
"9759","hsa05203","part_of_kegg",1.53025277058824,0.00536218242841427
"8363","hsa05203","part_of_kegg",1.64526369411765,0.00536218242841427
"8344","hsa05203","part_of_kegg",2.01823479411765,0.00536218242841427
"3265","hsa05203","part_of_kegg",2.04879576470588,0.00536218242841427
"1388","hsa05203","part_of_kegg",1.93877816470588,0.00536218242841427
"8340","hsa05203","part_of_kegg",2.1081949,0.00536218242841427
"28973","hsa05203","part_of_kegg",2.28905565294118,0.00536218242841427
"23352","hsa05203","part_of_kegg",1.61958589411765,0.00536218242841427
"6850","hsa05203","part_of_kegg",2.08324989411765,0.00536218242841427
"898","hsa05203","part_of_kegg",1.82318851764706,0.00536218242841427
"6714","hsa05203","part_of_kegg",1.44991295294118,0.00536218242841427
"1111","hsa05203","part_of_kegg",1.70520102941176,0.00536218242841427
"9114","hsa05203","part_of_kegg",2.68668134117647,0.00536218242841427
"8346","hsa05203","part_of_kegg",4.72169652352941,0.00536218242841427
"286436","hsa05203","part_of_kegg",2.09571192941176,0.00536218242841427
"8343","hsa05203","part_of_kegg",1.78387455882353,0.00536218242841427
"581","hsa05203","part_of_kegg",2.04983814117647,0.00536218242841427
"8365","hsa05203","part_of_kegg",1.62537445294118,0.00536218242841427
"4193","hsa05203","part_of_kegg",1.90202482352941,0.00536218242841427
"8369","hsa05203","part_of_kegg",3.08213067058823,0.00536218242841427
"5291","hsa05203","part_of_kegg",1.57964267647059,0.00536218242841427
"890","hsa05203","part_of_kegg",1.60159784117647,0.00536218242841427
"3665","hsa05203","part_of_kegg",1.53470630588235,0.00536218242841427
"54145","hsa05203","part_of_kegg",1.29093597058823,0.00536218242841427
"87","hsa05203","part_of_kegg",3.22806491764706,0.00536218242841427
"85477","hsa05203","part_of_kegg",4.80637031764706,0.00536218242841427
"5315","hsa05203","part_of_kegg",2.15219272941176,0.00536218242841427
"7534","hsa05203","part_of_kegg",1.9317816117647,0.00536218242841427
"3018","hsa05203","part_of_kegg",1.51957267647059,0.00536218242841427
"27044","hsa05203","part_of_kegg",2.3954909,0.00536218242841427
"5934","hsa05203","part_of_kegg",1.35066248823529,0.00536218242841427
"5423","hsa05203","part_of_kegg",1.17231264117647,0.00536218242841427
"1959","hsa05203","part_of_kegg",1.32648662941176,0.00536218242841427
"2961","hsa05203","part_of_kegg",-2.5479093,0.00536218242841427
"4791","hsa05203","part_of_kegg",4.06352249411764,0.00536218242841427
"5566","hsa05203","part_of_kegg",1.97179651176471,0.00536218242841427
"4893","hsa05203","part_of_kegg",4.00985269411764,0.00536218242841427
"1739","hsa05203","part_of_kegg",5.0689526117647,0.00536218242841427
"387","hsa05203","part_of_kegg",1.56153896470588,0.00536218242841427
"896","hsa05203","part_of_kegg",1.45488275294118,0.00536218242841427
"8850","hsa05203","part_of_kegg",1.6973860882353,0.00536218242841427
"5296","hsa05203","part_of_kegg",1.6922586,0.00536218242841427
"10379","hsa05203","part_of_kegg",1.54261714705882,0.00536218242841427
"836","hsa05203","part_of_kegg",2.61160377058823,0.00536218242841427
"5700","hsa05203","part_of_kegg",1.22637877058823,0.00536218242841427
"9093","hsa05203","part_of_kegg",1.06059408235294,0.00536218242841427
"8503","hsa05203","part_of_kegg",4.08879244705882,0.00536218242841427
"2958","hsa05203","part_of_kegg",1.64514090588235,0.00536218242841427
"4055","hsa05203","part_of_kegg",1.15701783529412,0.00536218242841427
"10014","hsa05203","part_of_kegg",4.29913302941176,0.00536218242841427
"8348","hsa05203","part_of_kegg",1.74554590588235,0.00536218242841427
"8294","hsa05203","part_of_kegg",-2.00833135294118,0.00536218242841427
"3725","hsa05203","part_of_kegg",1.71883384705882,0.00536218242841427
"2965","hsa05203","part_of_kegg",-3.33593092352941,0.00536218242841427
"8841","hsa05203","part_of_kegg",10.2223941235294,0.00536218242841427
"8361","hsa05203","part_of_kegg",1.26702994117647,0.00536218242841427
"3106","hsa05203","part_of_kegg",1.38336422352941,0.00536218242841427
"5366","hsa05203","part_of_kegg",3.71172636470588,0.00536218242841427
"1108","hsa05203","part_of_kegg",1.71607005882353,0.00536218242841427
"3133","hsa05203","part_of_kegg",6.91135916470588,0.00536218242841427
"7529","hsa05203","part_of_kegg",4.13009727058823,0.00536218242841427
"1021","hsa05203","part_of_kegg",2.21455761764706,0.00536218242841427
"894","hsa05203","part_of_kegg",-1.59452966470588,0.00536218242841427
"3065","hsa05203","part_of_kegg",4.73061395882353,0.00536218242841427
"11317","hsa05203","part_of_kegg",1.07808292352941,0.00536218242841427
"3718","hsa05203","part_of_kegg",2.4592363117647,0.00536218242841427
"5290","hsa05203","part_of_kegg",1.85342535294117,0.00536218242841427
"8368","hsa05203","part_of_kegg",1.17441827058824,0.00536218242841427
"6672","hsa05203","part_of_kegg",1.55804377058823,0.00536218242841427
"5933","hsa05203","part_of_kegg",1.06639094705882,0.00536218242841427
"8379","hsa05203","part_of_kegg",-1.71867267058823,0.00536218242841427
"2959","hsa05203","part_of_kegg",1.16664023529412,0.00536218242841427
"3017","hsa05203","part_of_kegg",1.85861326470588,0.00536218242841427
"5970","hsa05203","part_of_kegg",-1.67137147058823,0.00536218242841427
"3716","hsa05203","part_of_kegg",2.9170756,0.00536218242841427
"718","hsa05203","part_of_kegg",-1.75589668235294,0.00536218242841427
"7337","hsa05203","part_of_kegg",4.1501188117647,0.00536218242841427
"5610","hsa05203","part_of_kegg",1.95825854117647,0.00536218242841427
"3190","hsa05203","part_of_kegg",2.12743687058823,0.00536218242841427
"5829","hsa05203","part_of_kegg",-1.61648911764706,0.00536218242841427
"5567","hsa05203","part_of_kegg",1.42515402941176,0.00536218242841427
"4067","hsa05203","part_of_kegg",1.39881683529412,0.00536218242841427
"1030","hsa05203","part_of_kegg",1.54692273529412,0.00536218242841427
"8366","hsa05203","part_of_kegg",1.76587884117647,0.00536218242841427
"3105","hsa05203","part_of_kegg",1.48021073529412,0.00536218242841427
"841","hsa05203","part_of_kegg",1.56498647647059,0.00536218242841427
"983","hsa05203","part_of_kegg",1.71479111764706,0.00536218242841427
"5568","hsa05203","part_of_kegg",1.85798447647059,0.00536218242841427
"6722","hsa05203","part_of_kegg",1.9097293117647,0.00536218242841427
"3135","hsa05203","part_of_kegg",2.54685837058823,0.00536218242841427
"5922","hsa05203","part_of_kegg",-1.12999767058823,0.00536218242841427
"23513","hsa05203","part_of_kegg",1.09686512352941,0.00536218242841427
"5879","hsa05203","part_of_kegg",1.32634473529412,0.00536218242841427
"7531","hsa05203","part_of_kegg",1.67048458823529,0.00536218242841427
"8517","hsa05203","part_of_kegg",-1.38603837058823,0.00536218242841427
"6774","hsa05203","part_of_kegg",-1.14073284117647,0.00536218242841427
"2648","hsa05203","part_of_kegg",1.50829857647059,0.00536218242841427
"7188","hsa05203","part_of_kegg",2.27556802352941,0.00536218242841427
"7157","hsa05203","part_of_kegg",2.26488482352941,0.00536218242841427
"8717","hsa05203","part_of_kegg",1.87321214117647,0.00536218242841427
"1387","hsa05203","part_of_kegg",-1.62356453529412,0.00536218242841427
"1029","hsa05203","part_of_kegg",1.92359294705882,0.00536218242841427
"9261","hsa05203","part_of_kegg",2.05417294117647,0.00536218242841427
"22938","hsa05203","part_of_kegg",2.27286215294118,0.00536218242841427
"148327","hsa05203","part_of_kegg",1.28116444117647,0.00536218242841427
"8364","hsa05203","part_of_kegg",1.21793635294118,0.00536218242841427
"595","hsa05203","part_of_kegg",1.17614575882353,0.00536218242841427
"6908","hsa05203","part_of_kegg",1.50016756470588,0.00536218242841427
"10971","hsa05203","part_of_kegg",-1.44598325294117,0.00536218242841427
"8349","hsa05203","part_of_kegg",1.25749885882353,0.00536218242841427
"7532","hsa05203","part_of_kegg",1.11793809411765,0.00536218242841427
"25981","hsa05016","part_of_kegg",3.32575184117647,0.00537490351659648
"55102","hsa05016","part_of_kegg",2.495844,0.00537490351659648
"4537","hsa05016","part_of_kegg",1.65560084117647,0.00537490351659648
"22863","hsa05016","part_of_kegg",3.00050372941176,0.00537490351659648
"8632","hsa05016","part_of_kegg",2.1178559117647,0.00537490351659648
"6874","hsa05016","part_of_kegg",2.08321278823529,0.00537490351659648
"196385","hsa05016","part_of_kegg",1.86274592941176,0.00537490351659648
"64764","hsa05016","part_of_kegg",1.75658041176471,0.00537490351659648
"84516","hsa05016","part_of_kegg",1.52427271764706,0.00537490351659648
"10476","hsa05016","part_of_kegg",2.4861867117647,0.00537490351659648
"84699","hsa05016","part_of_kegg",2.76599529411765,0.00537490351659648
"513","hsa05016","part_of_kegg",2.12246204117647,0.00537490351659648
"8678","hsa05016","part_of_kegg",1.64611398235294,0.00537490351659648
"7419","hsa05016","part_of_kegg",2.17501704705882,0.00537490351659648
"6804","hsa05016","part_of_kegg",1.75043278823529,0.00537490351659648
"1351","hsa05016","part_of_kegg",1.95273638823529,0.00537490351659648
"5713","hsa05016","part_of_kegg",3.28031114117647,0.00537490351659648
"55967","hsa05016","part_of_kegg",1.97627718235294,0.00537490351659648
"2891","hsa05016","part_of_kegg",2.32741107058823,0.00537490351659648
"1769","hsa05016","part_of_kegg",1.82030711176471,0.00537490351659648
"7417","hsa05016","part_of_kegg",2.04373654705882,0.00537490351659648
"4701","hsa05016","part_of_kegg",1.70657284705882,0.00537490351659648
"5694","hsa05016","part_of_kegg",1.63187497647059,0.00537490351659648
"7384","hsa05016","part_of_kegg",2.46324842941176,0.00537490351659648
"5602","hsa05016","part_of_kegg",1.78097709411765,0.00537490351659648
"27019","hsa05016","part_of_kegg",2.16458443529412,0.00537490351659648
"5330","hsa05016","part_of_kegg",1.60403318823529,0.00537490351659648
"3092","hsa05016","part_of_kegg",1.68266174705882,0.00537490351659648
"509","hsa05016","part_of_kegg",1.41093198235294,0.00537490351659648
"5701","hsa05016","part_of_kegg",3.85407997058823,0.00537490351659648
"7277","hsa05016","part_of_kegg",2.16863800588235,0.00537490351659648
"6389","hsa05016","part_of_kegg",2.43763737058823,0.00537490351659648
"4723","hsa05016","part_of_kegg",1.7303004117647,0.00537490351659648
"9861","hsa05016","part_of_kegg",2.52939493529412,0.00537490351659648
"5332","hsa05016","part_of_kegg",1.61928038823529,0.00537490351659648
"2776","hsa05016","part_of_kegg",2.32381702941176,0.00537490351659648
"4899","hsa05016","part_of_kegg",1.9946592117647,0.00537490351659648
"6506","hsa05016","part_of_kegg",1.37494922941176,0.00537490351659648
"4719","hsa05016","part_of_kegg",1.88980691764706,0.00537490351659648
"126328","hsa05016","part_of_kegg",2.51736757058823,0.00537490351659648
"9706","hsa05016","part_of_kegg",1.55845684117647,0.00537490351659648
"842","hsa05016","part_of_kegg",1.38099816470588,0.00537490351659648
"55567","hsa05016","part_of_kegg",1.56830298823529,0.00537490351659648
"4724","hsa05016","part_of_kegg",1.73899172941176,0.00537490351659648
"113457","hsa05016","part_of_kegg",5.15057955294117,0.00537490351659648
"374291","hsa05016","part_of_kegg",2.45624773529412,0.00537490351659648
"125965","hsa05016","part_of_kegg",1.77099667058823,0.00537490351659648
"7979","hsa05016","part_of_kegg",2.48105035294118,0.00537490351659648
"581","hsa05016","part_of_kegg",2.04983814117647,0.00537490351659648
"54205","hsa05016","part_of_kegg",1.74830376470588,0.00537490351659648
"5717","hsa05016","part_of_kegg",2.53506005882353,0.00537490351659648
"7386","hsa05016","part_of_kegg",3.1419723,0.00537490351659648
"5978","hsa05016","part_of_kegg",1.82294405882353,0.00537490351659648
"1212","hsa05016","part_of_kegg",1.54248332941176,0.00537490351659648
"4712","hsa05016","part_of_kegg",1.57509871764706,0.00537490351659648
"5433","hsa05016","part_of_kegg",2.46400234117647,0.00537490351659648
"9377","hsa05016","part_of_kegg",1.97682426470588,0.00537490351659648
"5331","hsa05016","part_of_kegg",1.24611033529412,0.00537490351659648
"2882","hsa05016","part_of_kegg",1.49814063529412,0.00537490351659648
"23130","hsa05016","part_of_kegg",1.57353512352941,0.00537490351659648
"6667","hsa05016","part_of_kegg",3.46693165882353,0.00537490351659648
"514","hsa05016","part_of_kegg",2.21785061176471,0.00537490351659648
"54539","hsa05016","part_of_kegg",1.46446345294118,0.00537490351659648
"25942","hsa05016","part_of_kegg",3.53246480588235,0.00537490351659648
"2893","hsa05016","part_of_kegg",3.71754338823529,0.00537490351659648
"10382","hsa05016","part_of_kegg",-4.07173716470588,0.00537490351659648
"4710","hsa05016","part_of_kegg",1.93605523529412,0.00537490351659648
"170712","hsa05016","part_of_kegg",1.9696979,0.00537490351659648
"5715","hsa05016","part_of_kegg",3.098215,0.00537490351659648
"5685","hsa05016","part_of_kegg",2.28478077647059,0.00537490351659648
"7280","hsa05016","part_of_kegg",1.19723644705882,0.00537490351659648
"4512","hsa05016","part_of_kegg",1.45963717647059,0.00537490351659648
"4536","hsa05016","part_of_kegg",1.21088182352941,0.00537490351659648
"2904","hsa05016","part_of_kegg",2.771037,0.00537490351659648
"1767","hsa05016","part_of_kegg",3.37591723529412,0.00537490351659648
"1337","hsa05016","part_of_kegg",2.31340192352941,0.00537490351659648
"9001","hsa05016","part_of_kegg",1.48204587058823,0.00537490351659648
"7802","hsa05016","part_of_kegg",1.56405317647059,0.00537490351659648
"4705","hsa05016","part_of_kegg",1.51284444117647,0.00537490351659648
"79861","hsa05016","part_of_kegg",1.56792740588235,0.00537490351659648
"5599","hsa05016","part_of_kegg",2.91073765294118,0.00537490351659648
"5432","hsa05016","part_of_kegg",1.04489570588235,0.00537490351659648
"836","hsa05016","part_of_kegg",2.61160377058823,0.00537490351659648
"5700","hsa05016","part_of_kegg",1.22637877058823,0.00537490351659648
"3800","hsa05016","part_of_kegg",2.56857054117647,0.00537490351659648
"2880","hsa05016","part_of_kegg",1.65281151176471,0.00537490351659648
"8701","hsa05016","part_of_kegg",1.14073875294118,0.00537490351659648
"3708","hsa05016","part_of_kegg",1.40899219411765,0.00537490351659648
"10126","hsa05016","part_of_kegg",1.58168805294118,0.00537490351659648
"11258","hsa05016","part_of_kegg",1.22882081764706,0.00537490351659648
"4720","hsa05016","part_of_kegg",1.45326959411765,0.00537490351659648
"5692","hsa05016","part_of_kegg",2.55827781764706,0.00537490351659648
"147700","hsa05016","part_of_kegg",1.08200564117647,0.00537490351659648
"201625","hsa05016","part_of_kegg",1.51054637647059,0.00537490351659648
"246721","hsa05016","part_of_kegg",2.89829174117647,0.00537490351659648
"89953","hsa05016","part_of_kegg",1.70343497647059,0.00537490351659648
"4715","hsa05016","part_of_kegg",3.18386427058823,0.00537490351659648
"29796","hsa05016","part_of_kegg",1.46295290588235,0.00537490351659648
"3766","hsa05016","part_of_kegg",2.16246238823529,0.00537490351659648
"1175","hsa05016","part_of_kegg",1.09246819411765,0.00537490351659648
"516","hsa05016","part_of_kegg",1.36721229411765,0.00537490351659648
"5438","hsa05016","part_of_kegg",1.76600126470588,0.00537490351659648
"493869","hsa05016","part_of_kegg",3.3634007,0.00537490351659648
