"source","target","relation","logFC","p.adjust"
"DVL3","GO:0043087","enriched_in_go",1.30636657058824,0.0236497865321142
"EPHA2","GO:0043087","enriched_in_go",2.01988734117647,0.0236497865321142
"LRCH1","GO:0043087","enriched_in_go",1.18890741764706,0.0236497865321142
"NTF3","GO:0043087","enriched_in_go",1.92367675882353,0.0236497865321142
"PIN1","GO:0043087","enriched_in_go",2.49454962352941,0.0236497865321142
"ITGB1BP1","GO:0043087","enriched_in_go",3.00787809411765,0.0236497865321142
"ARHGEF7","GO:0043087","enriched_in_go",1.2732385,0.0236497865321142
"DAB2IP","GO:0043087","enriched_in_go",-1.37697481764706,0.0236497865321142
"TIAM1","GO:0043087","enriched_in_go",-1.60142131764706,0.0236497865321142
"SIPA1L1","GO:0043087","enriched_in_go",-1.70899132941176,0.0236497865321142
"SOD1","GO:0043087","enriched_in_go",-1.99304635882353,0.0236497865321142
"EPHA4","GO:0043087","enriched_in_go",1.77878803529412,0.0236497865321142
"EFNA5","GO:0043087","enriched_in_go",1.10746902352941,0.0236497865321142
"ITGA6","GO:0043087","enriched_in_go",2.89159227647059,0.0236497865321142
"RAP1GAP","GO:0043087","enriched_in_go",1.37118832941176,0.0236497865321142
"SNX13","GO:0043087","enriched_in_go",1.27151317058824,0.0236497865321142
"EPHA3","GO:0043087","enriched_in_go",1.05590571764706,0.0236497865321142
"SFRP1","GO:0043087","enriched_in_go",3.15204594705882,0.0236497865321142
"SCRIB","GO:0043087","enriched_in_go",1.09686512352941,0.0236497865321142
"ARL2","GO:0043087","enriched_in_go",1.79227032941176,0.0236497865321142
"RABGAP1","GO:0043087","enriched_in_go",-1.68016494117647,0.0236497865321142
"GMIP","GO:0043087","enriched_in_go",-1.14113015882353,0.0236497865321142
"PLXNB1","GO:0043087","enriched_in_go",1.16631665882353,0.0236497865321142
"TSC1","GO:0043087","enriched_in_go",1.12804927058824,0.0236497865321142
"EZH2","GO:0043087","enriched_in_go",-1.26032877647059,0.0236497865321142
"GSK3B","GO:0043087","enriched_in_go",2.43232684705882,0.0236497865321142
"GPSM1","GO:0043087","enriched_in_go",1.29056095882353,0.0236497865321142
"ARHGAP11A","GO:0043087","enriched_in_go",3.51088187058823,0.0236497865321142
"TMED2","GO:0043087","enriched_in_go",-1.78521621764706,0.0236497865321142
"WNT4","GO:0007044","enriched_in_go",3.93829832941176,0.0249661638194611
"DMTN","GO:0007044","enriched_in_go",2.26786161764706,0.0249661638194611
"WHAMM","GO:0007044","enriched_in_go",2.49869344117647,0.0249661638194611
"PTPRA","GO:0007044","enriched_in_go",1.70533573529412,0.0249661638194611
"ITGB3","GO:0007044","enriched_in_go",2.40420064117647,0.0249661638194611
"CLASP2","GO:0007044","enriched_in_go",2.37294947058824,0.0249661638194611
"STON1","GO:0007044","enriched_in_go",2.37089153529412,0.0249661638194611
"CDH11","GO:0007044","enriched_in_go",2.56316147058824,0.0249661638194611
"BCL2","GO:0007044","enriched_in_go",6.17637621764706,0.0249661638194611
"DUSP22","GO:0007044","enriched_in_go",2.03190441176471,0.0249661638194611
"PTEN","GO:0007044","enriched_in_go",2.30372605882353,0.0249661638194611
"LAMA3","GO:0007044","enriched_in_go",2.06702384705882,0.0249661638194611
"MAP4K4","GO:0007044","enriched_in_go",1.5439185,0.0249661638194611
"SMAD3","GO:0007044","enriched_in_go",2.84878236470588,0.0249661638194611
"ROCK2","GO:0007044","enriched_in_go",3.02260790588235,0.0249661638194611
"COL16A1","GO:0007044","enriched_in_go",1.52476532941176,0.0249661638194611
"PHLDB2","GO:0007044","enriched_in_go",1.41475807058824,0.0249661638194611
"ITGB4","GO:0007044","enriched_in_go",1.62826910588235,0.0249661638194611
"COL17A1","GO:0007044","enriched_in_go",1.6829782,0.0249661638194611
"SRC","GO:0007044","enriched_in_go",1.44991295294118,0.0249661638194611
"PEAK1","GO:0007044","enriched_in_go",1.69815568823529,0.0249661638194611
"PIP5K1A","GO:0007044","enriched_in_go",1.65551722352941,0.0249661638194611
"LIMCH1","GO:0007044","enriched_in_go",1.95713291764706,0.0249661638194611
"KDR","GO:0007044","enriched_in_go",3.11841014117647,0.0249661638194611
"HRG","GO:0007044","enriched_in_go",4.31011322941176,0.0249661638194611
"SDC4","GO:0007044","enriched_in_go",1.10895035882353,0.0249661638194611
"SLC9A1","GO:0007044","enriched_in_go",1.32771733529412,0.0249661638194611
"TEK","GO:0007044","enriched_in_go",1.40394561176471,0.0249661638194611
"THSD1","GO:0007044","enriched_in_go",6.44357178823529,0.0249661638194611
"MACF1","GO:0007044","enriched_in_go",1.41763645294118,0.0249661638194611
"TLN1","GO:0007044","enriched_in_go",4.21287242941176,0.0249661638194611
"ACTN1","GO:0007044","enriched_in_go",3.22806491764706,0.0249661638194611
"PLEC","GO:0007044","enriched_in_go",4.64587666470588,0.0249661638194611
"ACTN2","GO:0007044","enriched_in_go",1.17047195294118,0.0249661638194611
"CORO2B","GO:0007044","enriched_in_go",2.63273472352941,0.0249661638194611
"RHOA","GO:0007044","enriched_in_go",1.56153896470588,0.0249661638194611
"DAPK3","GO:0007044","enriched_in_go",5.45660424705882,0.0249661638194611
"PTK2","GO:0007044","enriched_in_go",1.47358880588235,0.0249661638194611
"ITGA2","GO:0007044","enriched_in_go",1.05692758823529,0.0249661638194611
"ACTN3","GO:0007044","enriched_in_go",2.01690392941176,0.0249661638194611
"AJUBA","GO:0007044","enriched_in_go",4.89641194117647,0.0249661638194611
"CLASP1","GO:0007044","enriched_in_go",3.98620124117647,0.0249661638194611
"TNS1","GO:0007044","enriched_in_go",1.65211174117647,0.0249661638194611
"THY1","GO:0007044","enriched_in_go",4.7700529117647,0.0249661638194611
"BCR","GO:0007044","enriched_in_go",1.46253312352941,0.0249661638194611
"CAMSAP3","GO:0007044","enriched_in_go",1.71286127058824,0.0249661638194611
"ACVRL1","GO:0007044","enriched_in_go",1.04140208235294,0.0249661638194611
"EPB41L5","GO:0007044","enriched_in_go",1.57912801176471,0.0249661638194611
"DST","GO:0007044","enriched_in_go",1.34050798823529,0.0249661638194611
"CORO1C","GO:0007044","enriched_in_go",5.88419021764706,0.0249661638194611
"TAOK2","GO:0007044","enriched_in_go",1.01122711764706,0.0249661638194611
"FERMT2","GO:0007044","enriched_in_go",1.65030881176471,0.0249661638194611
"RCC2","GO:0007044","enriched_in_go",3.08388115882353,0.0249661638194611
"SLK","GO:0007044","enriched_in_go",1.35362523529412,0.0249661638194611
"ITGA5","GO:0007044","enriched_in_go",2.38626991764706,0.0249661638194611
"ITGB1BP1","GO:0007044","enriched_in_go",3.00787809411765,0.0249661638194611
"ARHGEF7","GO:0007044","enriched_in_go",1.2732385,0.0249661638194611
"EFNA5","GO:0007044","enriched_in_go",1.10746902352941,0.0249661638194611
"ITGA6","GO:0007044","enriched_in_go",2.89159227647059,0.0249661638194611
"RHOD","GO:0007044","enriched_in_go",1.10296050588235,0.0249661638194611
"EPHA3","GO:0007044","enriched_in_go",1.05590571764706,0.0249661638194611
"SFRP1","GO:0007044","enriched_in_go",3.15204594705882,0.0249661638194611
"THBS1","GO:0007044","enriched_in_go",-1.52693377647059,0.0249661638194611
"RAC1","GO:0007044","enriched_in_go",1.32634473529412,0.0249661638194611
"DLC1","GO:0007044","enriched_in_go",1.02259424117647,0.0249661638194611
"LDB1","GO:0007044","enriched_in_go",1.70767020588235,0.0249661638194611
"ARHGAP6","GO:0007044","enriched_in_go",1.50586555882353,0.0249661638194611
"PTK2B","GO:0007044","enriched_in_go",1.60760922352941,0.0249661638194611
"TSC1","GO:0007044","enriched_in_go",1.12804927058824,0.0249661638194611
"SORBS1","GO:0007044","enriched_in_go",1.63905981764706,0.0249661638194611
"PCK2","GO:0023061","enriched_in_go",3.94332615882353,0.0250226832311065
"GNAO1","GO:0023061","enriched_in_go",2.60176852352941,0.0250226832311065
"CSPG5","GO:0023061","enriched_in_go",2.47528594117647,0.0250226832311065
"SYT7","GO:0023061","enriched_in_go",1.50563581176471,0.0250226832311065
"DOC2A","GO:0023061","enriched_in_go",2.4706649,0.0250226832311065
"SELENOM","GO:0023061","enriched_in_go",2.5939714,0.0250226832311065
"RFX6","GO:0023061","enriched_in_go",1.67043819411765,0.0250226832311065
"RAB8B","GO:0023061","enriched_in_go",2.27893636470588,0.0250226832311065
"STXBP5","GO:0023061","enriched_in_go",3.59078455294117,0.0250226832311065
"HCRT","GO:0023061","enriched_in_go",1.51155664117647,0.0250226832311065
"GRIK5","GO:0023061","enriched_in_go",2.60938856470588,0.0250226832311065
"BEST1","GO:0023061","enriched_in_go",1.9219273,0.0250226832311065
"MYB","GO:0023061","enriched_in_go",3.77066968823529,0.0250226832311065
"PRKCA","GO:0023061","enriched_in_go",1.61417398235294,0.0250226832311065
"MYOF","GO:0023061","enriched_in_go",2.37359135882353,0.0250226832311065
"NMB","GO:0023061","enriched_in_go",2.19436544117647,0.0250226832311065
"TRPV6","GO:0023061","enriched_in_go",2.47950254117647,0.0250226832311065
"CRY2","GO:0023061","enriched_in_go",2.09077825882353,0.0250226832311065
"IL6","GO:0023061","enriched_in_go",1.59681884705882,0.0250226832311065
"EDN3","GO:0023061","enriched_in_go",1.63314165882353,0.0250226832311065
"SLC18A2","GO:0023061","enriched_in_go",2.13009514117647,0.0250226832311065
"SLC44A4","GO:0023061","enriched_in_go",2.09938889411765,0.0250226832311065
"SOX11","GO:0023061","enriched_in_go",2.59128754705882,0.0250226832311065
"ADORA2A","GO:0023061","enriched_in_go",2.20101158235294,0.0250226832311065
"PRKN","GO:0023061","enriched_in_go",1.80763127647059,0.0250226832311065
"FOXL2","GO:0023061","enriched_in_go",1.57174519411765,0.0250226832311065
"NNAT","GO:0023061","enriched_in_go",3.84642115882353,0.0250226832311065
"FGB","GO:0023061","enriched_in_go",2.34648075882353,0.0250226832311065
"CLOCK","GO:0023061","enriched_in_go",1.96686438235294,0.0250226832311065
"PER2","GO:0023061","enriched_in_go",2.31018597058823,0.0250226832311065
"GNAZ","GO:0023061","enriched_in_go",1.49789034705882,0.0250226832311065
"ACVR2B","GO:0023061","enriched_in_go",1.94015148235294,0.0250226832311065
"NDUFAF2","GO:0023061","enriched_in_go",1.84221568823529,0.0250226832311065
"PPFIA3","GO:0023061","enriched_in_go",2.04574270588235,0.0250226832311065
"STX1A","GO:0023061","enriched_in_go",1.75043278823529,0.0250226832311065
"PCSK5","GO:0023061","enriched_in_go",1.95207040588235,0.0250226832311065
"LIN7C","GO:0023061","enriched_in_go",2.03229508823529,0.0250226832311065
"CHRM3","GO:0023061","enriched_in_go",1.88646560588235,0.0250226832311065
"PSEN1","GO:0023061","enriched_in_go",1.44434591764706,0.0250226832311065
"ADAM17","GO:0023061","enriched_in_go",1.69256775294118,0.0250226832311065
"GAL","GO:0023061","enriched_in_go",2.24193038823529,0.0250226832311065
"GRM2","GO:0023061","enriched_in_go",2.20808520588235,0.0250226832311065
"GLP1R","GO:0023061","enriched_in_go",1.91052048235294,0.0250226832311065
"WNT7A","GO:0023061","enriched_in_go",1.58975028823529,0.0250226832311065
"KCNK16","GO:0023061","enriched_in_go",1.51671430588235,0.0250226832311065
"EXOC3L1","GO:0023061","enriched_in_go",1.62116783529412,0.0250226832311065
"KLF7","GO:0023061","enriched_in_go",1.52986863529412,0.0250226832311065
"KPNA4","GO:0023061","enriched_in_go",1.49051257647059,0.0250226832311065
"ADCY5","GO:0023061","enriched_in_go",2.25137942352941,0.0250226832311065
"ENSA","GO:0023061","enriched_in_go",2.16144295882353,0.0250226832311065
"RAB11FIP3","GO:0023061","enriched_in_go",2.60008737647059,0.0250226832311065
"PTGS2","GO:0023061","enriched_in_go",1.95385885882353,0.0250226832311065
"TMEM132A","GO:0023061","enriched_in_go",2.02246610588235,0.0250226832311065
"LIF","GO:0023061","enriched_in_go",1.79298151764706,0.0250226832311065
"PLA2G6","GO:0023061","enriched_in_go",2.3466359117647,0.0250226832311065
"HFE","GO:0023061","enriched_in_go",1.91148724117647,0.0250226832311065
"IL1B","GO:0023061","enriched_in_go",1.61558283529412,0.0250226832311065
"PNKD","GO:0023061","enriched_in_go",1.56084634705882,0.0250226832311065
"SLC30A8","GO:0023061","enriched_in_go",1.69199868235294,0.0250226832311065
"SYK","GO:0023061","enriched_in_go",2.08324989411765,0.0250226832311065
"CNR1","GO:0023061","enriched_in_go",1.71321208235294,0.0250226832311065
"OSBP","GO:0023061","enriched_in_go",1.65567144705882,0.0250226832311065
"SV2C","GO:0023061","enriched_in_go",1.45590623529412,0.0250226832311065
"FGF20","GO:0023061","enriched_in_go",1.67874690588235,0.0250226832311065
"VPS35","GO:0023061","enriched_in_go",1.29762218235294,0.0250226832311065
"JAK2","GO:0023061","enriched_in_go",1.63462638235294,0.0250226832311065
"SLC16A2","GO:0023061","enriched_in_go",1.97200690588235,0.0250226832311065
"PPP3CB","GO:0023061","enriched_in_go",1.93728920588235,0.0250226832311065
"IRS1","GO:0023061","enriched_in_go",1.83940848823529,0.0250226832311065
"CPT1A","GO:0023061","enriched_in_go",1.67817922941176,0.0250226832311065
"STXBP3","GO:0023061","enriched_in_go",1.50898919411765,0.0250226832311065
"NRXN1","GO:0023061","enriched_in_go",1.36374654117647,0.0250226832311065
"PRKCB","GO:0023061","enriched_in_go",1.47538429411765,0.0250226832311065
"F2","GO:0023061","enriched_in_go",1.78549181176471,0.0250226832311065
"SREBF1","GO:0023061","enriched_in_go",1.24205756470588,0.0250226832311065
"CACNB4","GO:0023061","enriched_in_go",2.20833822352941,0.0250226832311065
"SLC4A8","GO:0023061","enriched_in_go",1.71984521176471,0.0250226832311065
"DAB2","GO:0023061","enriched_in_go",1.73143992941176,0.0250226832311065
"RAB11FIP2","GO:0023061","enriched_in_go",1.77119967058824,0.0250226832311065
"IL1RN","GO:0023061","enriched_in_go",1.4717835,0.0250226832311065
"STX1B","GO:0023061","enriched_in_go",1.44657373529412,0.0250226832311065
"OPRM1","GO:0023061","enriched_in_go",2.08224012941176,0.0250226832311065
"HRH3","GO:0023061","enriched_in_go",1.46183017058824,0.0250226832311065
"SYN1","GO:0023061","enriched_in_go",1.35529932352941,0.0250226832311065
"STXBP4","GO:0023061","enriched_in_go",1.36329570588235,0.0250226832311065
"CDK16","GO:0023061","enriched_in_go",1.74375356470588,0.0250226832311065
"P2RY1","GO:0023061","enriched_in_go",1.56749461764706,0.0250226832311065
"PIM3","GO:0023061","enriched_in_go",1.71532055294118,0.0250226832311065
"TNFSF11","GO:0023061","enriched_in_go",1.78947226470588,0.0250226832311065
"BTK","GO:0023061","enriched_in_go",1.18676017058823,0.0250226832311065
"RPH3A","GO:0023061","enriched_in_go",1.40081391764706,0.0250226832311065
"TFAP2B","GO:0023061","enriched_in_go",2.1880333117647,0.0250226832311065
"SYNGR3","GO:0023061","enriched_in_go",1.20476212941176,0.0250226832311065
"REST","GO:0023061","enriched_in_go",1.82294405882353,0.0250226832311065
"GPR68","GO:0023061","enriched_in_go",2.53612368235294,0.0250226832311065
"RIMS4","GO:0023061","enriched_in_go",3.03832334705882,0.0250226832311065
"SIRT3","GO:0023061","enriched_in_go",1.37364524117647,0.0250226832311065
"ADRA2B","GO:0023061","enriched_in_go",1.45197063529412,0.0250226832311065
"OXT","GO:0023061","enriched_in_go",2.69928824705882,0.0250226832311065
"CASK","GO:0023061","enriched_in_go",2.11335974117647,0.0250226832311065
"FGA","GO:0023061","enriched_in_go",2.28525854117647,0.0250226832311065
"CYP19A1","GO:0023061","enriched_in_go",2.17378667058823,0.0250226832311065
"IL1A","GO:0023061","enriched_in_go",1.30584176470588,0.0250226832311065
"SRI","GO:0023061","enriched_in_go",1.35978802941176,0.0250226832311065
"F2RL2","GO:0023061","enriched_in_go",2.73152115294118,0.0250226832311065
"MTNR1B","GO:0023061","enriched_in_go",1.70474735882353,0.0250226832311065
"MC4R","GO:0023061","enriched_in_go",2.20077982941176,0.0250226832311065
"PDE8B","GO:0023061","enriched_in_go",1.49295425294118,0.0250226832311065
"POMC","GO:0023061","enriched_in_go",1.42288856470588,0.0250226832311065
"VAMP8","GO:0023061","enriched_in_go",2.99056564705882,0.0250226832311065
"ANXA1","GO:0023061","enriched_in_go",9.79863283529411,0.0250226832311065
"STX4","GO:0023061","enriched_in_go",1.78590635294118,0.0250226832311065
"MAOB","GO:0023061","enriched_in_go",1.50725495882353,0.0250226832311065
"LTBP4","GO:0023061","enriched_in_go",1.09693747647059,0.0250226832311065
"TRPV4","GO:0023061","enriched_in_go",3.00751977647059,0.0250226832311065
"TMF1","GO:0023061","enriched_in_go",1.42584977058823,0.0250226832311065
"CAMK2G","GO:0023061","enriched_in_go",1.8045169,0.0250226832311065
"ACSL4","GO:0023061","enriched_in_go",1.22868849411765,0.0250226832311065
"NF1","GO:0023061","enriched_in_go",2.23030395882353,0.0250226832311065
"KISS1","GO:0023061","enriched_in_go",1.42022732941176,0.0250226832311065
"SV2B","GO:0023061","enriched_in_go",1.49688572352941,0.0250226832311065
"UNC13C","GO:0023061","enriched_in_go",1.31114418235294,0.0250226832311065
"SYP","GO:0023061","enriched_in_go",1.79292731764706,0.0250226832311065
"KCNA2","GO:0023061","enriched_in_go",1.46018005882353,0.0250226832311065
"PLA2G10","GO:0023061","enriched_in_go",1.13562885294118,0.0250226832311065
"STXBP2","GO:0023061","enriched_in_go",7.14530562352941,0.0250226832311065
"HTR1B","GO:0023061","enriched_in_go",3.39441618235294,0.0250226832311065
"GIPR","GO:0023061","enriched_in_go",1.24103994117647,0.0250226832311065
"ATP2A2","GO:0023061","enriched_in_go",2.00648130588235,0.0250226832311065
"ADORA3","GO:0023061","enriched_in_go",2.68214357058823,0.0250226832311065
"PRKACA","GO:0023061","enriched_in_go",1.97179651176471,0.0250226832311065
"PSMD9","GO:0023061","enriched_in_go",3.098215,0.0250226832311065
"VSNL1","GO:0023061","enriched_in_go",1.31687589411765,0.0250226832311065
"FER1L5","GO:0023061","enriched_in_go",1.46578171764706,0.0250226832311065
"SLC38A2","GO:0023061","enriched_in_go",2.00785291764706,0.0250226832311065
"HTR1A","GO:0023061","enriched_in_go",2.43816041764706,0.0250226832311065
"LEP","GO:0023061","enriched_in_go",5.20844464705882,0.0250226832311065
"SYT11","GO:0023061","enriched_in_go",1.93112358235294,0.0250226832311065
"BMAL1","GO:0023061","enriched_in_go",2.41225471764706,0.0250226832311065
"CDK5","GO:0023061","enriched_in_go",1.54500629411765,0.0250226832311065
"PRKAR1A","GO:0023061","enriched_in_go",-2.43576358235294,0.0250226832311065
"CHGA","GO:0023061","enriched_in_go",4.57631783529412,0.0250226832311065
"C2CD2L","GO:0023061","enriched_in_go",2.07557585882353,0.0250226832311065
"DNAJC5","GO:0023061","enriched_in_go",1.88928708823529,0.0250226832311065
"PPP3CA","GO:0023061","enriched_in_go",1.51049626470588,0.0250226832311065
"INHBB","GO:0023061","enriched_in_go",1.28241676470588,0.0250226832311065
"RAB3GAP1","GO:0023061","enriched_in_go",1.37424818235294,0.0250226832311065
"FKBP1B","GO:0023061","enriched_in_go",4.04379074117647,0.0250226832311065
"MCTP2","GO:0023061","enriched_in_go",1.33252685294118,0.0250226832311065
"PPARD","GO:0023061","enriched_in_go",3.68963007647058,0.0250226832311065
"FGF23","GO:0023061","enriched_in_go",1.52054452352941,0.0250226832311065
"ADRA2C","GO:0023061","enriched_in_go",-2.11627536470588,0.0250226832311065
"PFN2","GO:0023061","enriched_in_go",1.04518171764706,0.0250226832311065
"SYT2","GO:0023061","enriched_in_go",-2.59355084117647,0.0250226832311065
"SMPD3","GO:0023061","enriched_in_go",2.74902583529412,0.0250226832311065
"TUNAR","GO:0023061","enriched_in_go",2.01041166470588,0.0250226832311065
"PRKD1","GO:0023061","enriched_in_go",2.83214573529412,0.0250226832311065
"SYT1","GO:0023061","enriched_in_go",3.36706217058824,0.0250226832311065
"NEUROD1","GO:0023061","enriched_in_go",2.46860125294118,0.0250226832311065
"SLC6A4","GO:0023061","enriched_in_go",1.08316469411765,0.0250226832311065
"SNX4","GO:0023061","enriched_in_go",1.09641709411765,0.0250226832311065
"RAB11B","GO:0023061","enriched_in_go",1.15050691764706,0.0250226832311065
"LRRK2","GO:0023061","enriched_in_go",1.86099665294118,0.0250226832311065
"TFR2","GO:0023061","enriched_in_go",1.37357989411765,0.0250226832311065
"ITPR1","GO:0023061","enriched_in_go",1.40899219411765,0.0250226832311065
"KDM5B","GO:0023061","enriched_in_go",1.89093807058824,0.0250226832311065
"SYT9","GO:0023061","enriched_in_go",2.00690660588235,0.0250226832311065
"NLGN2","GO:0023061","enriched_in_go",1.90582374117647,0.0250226832311065
"SOX4","GO:0023061","enriched_in_go",2.31036980588235,0.0250226832311065
"CHRNA6","GO:0023061","enriched_in_go",2.32030962352941,0.0250226832311065
"CRY1","GO:0023061","enriched_in_go",1.62120154705882,0.0250226832311065
"CCKAR","GO:0023061","enriched_in_go",9.17768358823529,0.0250226832311065
"GLUD1","GO:0023061","enriched_in_go",7.33791861176471,0.0250226832311065
"ADORA1","GO:0023061","enriched_in_go",1.69231472352941,0.0250226832311065
"CCDC186","GO:0023061","enriched_in_go",1.5647706,0.0250226832311065
"VAMP7","GO:0023061","enriched_in_go",2.04247701764706,0.0250226832311065
"SSTR5","GO:0023061","enriched_in_go",-2.16054752941176,0.0250226832311065
"ORAI1","GO:0023061","enriched_in_go",1.82401406470588,0.0250226832311065
"CHRNA3","GO:0023061","enriched_in_go",4.24328527647059,0.0250226832311065
"NADK","GO:0023061","enriched_in_go",6.33871128235294,0.0250226832311065
"PFKM","GO:0023061","enriched_in_go",1.75121595294118,0.0250226832311065
"CCL5","GO:0023061","enriched_in_go",4.5507338117647,0.0250226832311065
"HNF1B","GO:0023061","enriched_in_go",4.33857448235294,0.0250226832311065
"UCN","GO:0023061","enriched_in_go",1.95139722941176,0.0250226832311065
"SMAD4","GO:0023061","enriched_in_go",3.61049953529412,0.0250226832311065
"HIF1A","GO:0023061","enriched_in_go",1.48836265294118,0.0250226832311065
"SNCG","GO:0023061","enriched_in_go",2.26662731764706,0.0250226832311065
"GDF9","GO:0023061","enriched_in_go",1.09195564705882,0.0250226832311065
"F2RL1","GO:0023061","enriched_in_go",1.78928777647059,0.0250226832311065
"SPP1","GO:0023061","enriched_in_go",2.66692825882353,0.0250226832311065
"NKX6-1","GO:0023061","enriched_in_go",2.7114563117647,0.0250226832311065
"PAX8","GO:0023061","enriched_in_go",1.52494967058824,0.0250226832311065
"RAF1","GO:0023061","enriched_in_go",1.34465879411765,0.0250226832311065
"MPC2","GO:0023061","enriched_in_go",2.73301679411764,0.0250226832311065
"CYB5R4","GO:0023061","enriched_in_go",1.66167482941176,0.0250226832311065
"SIRT4","GO:0023061","enriched_in_go",1.73994355882353,0.0250226832311065
"EDN1","GO:0023061","enriched_in_go",2.35551354705882,0.0250226832311065
"ABCA1","GO:0023061","enriched_in_go",1.64573158823529,0.0250226832311065
"VIP","GO:0023061","enriched_in_go",3.44507187058823,0.0250226832311065
"OSBPL2","GO:0023061","enriched_in_go",1.93026875882353,0.0250226832311065
"ANO1","GO:0023061","enriched_in_go",1.17308353529412,0.0250226832311065
"HTR2C","GO:0023061","enriched_in_go",1.55372844117647,0.0250226832311065
"SLC2A2","GO:0023061","enriched_in_go",2.22202744117647,0.0250226832311065
"SELENOT","GO:0023061","enriched_in_go",1.36921623529412,0.0250226832311065
"RIMS3","GO:0023061","enriched_in_go",1.87350762352941,0.0250226832311065
"ERC2","GO:0023061","enriched_in_go",1.72338343529412,0.0250226832311065
"LIN7B","GO:0023061","enriched_in_go",3.24718379411765,0.0250226832311065
"TCF7L2","GO:0023061","enriched_in_go",-2.3495239,0.0250226832311065
"TBX3","GO:0023061","enriched_in_go",1.2519537117647,0.0250226832311065
"PIP5K1C","GO:0023061","enriched_in_go",2.64854597058823,0.0250226832311065
"C1QTNF1","GO:0023061","enriched_in_go",2.02482242352941,0.0250226832311065
"CRHBP","GO:0023061","enriched_in_go",1.12118798823529,0.0250226832311065
"GIT1","GO:0023061","enriched_in_go",1.40290073529412,0.0250226832311065
"AACS","GO:0023061","enriched_in_go",2.78048772352941,0.0250226832311065
"AGT","GO:0023061","enriched_in_go",3.04125784705882,0.0250226832311065
"ADRA2A","GO:0023061","enriched_in_go",2.81773554117647,0.0250226832311065
"EIPR1","GO:0023061","enriched_in_go",1.39138231764706,0.0250226832311065
"CCN3","GO:0023061","enriched_in_go",2.61513117647059,0.0250226832311065
"FBXL20","GO:0023061","enriched_in_go",2.51920062352941,0.0250226832311065
"UNC13B","GO:0023061","enriched_in_go",2.15315794705882,0.0250226832311065
"AGTR1","GO:0023061","enriched_in_go",1.51166366470588,0.0250226832311065
"SMAD2","GO:0023061","enriched_in_go",2.69939654705882,0.0250226832311065
"CPLX1","GO:0023061","enriched_in_go",1.80124353529412,0.0250226832311065
"KCNB1","GO:0023061","enriched_in_go",1.37586963529412,0.0250226832311065
"PRRT2","GO:0023061","enriched_in_go",1.07968841764706,0.0250226832311065
"GDNF","GO:0023061","enriched_in_go",1.72317069411765,0.0250226832311065
"VAMP2","GO:0023061","enriched_in_go",3.03675180588235,0.0250226832311065
"CHRNB4","GO:0023061","enriched_in_go",-1.33576874705882,0.0250226832311065
"PPARG","GO:0023061","enriched_in_go",-2.10123063529412,0.0250226832311065
"NR1H4","GO:0023061","enriched_in_go",-2.09519236470588,0.0250226832311065
"P2RY4","GO:0023061","enriched_in_go",2.76235199411765,0.0250226832311065
"PTPN23","GO:0023061","enriched_in_go",1.52766845294118,0.0250226832311065
"GPER1","GO:0023061","enriched_in_go",-1.08643268235294,0.0250226832311065
"VPS18","GO:0023061","enriched_in_go",-1.53980798823529,0.0250226832311065
"CD38","GO:0023061","enriched_in_go",1.41031075882353,0.0250226832311065
"CPE","GO:0023061","enriched_in_go",1.17551863529412,0.0250226832311065
"COMT","GO:0023061","enriched_in_go",2.92085882941176,0.0250226832311065
"UQCC2","GO:0023061","enriched_in_go",2.89567851176471,0.0250226832311065
"SNAP47","GO:0023061","enriched_in_go",1.74152464117647,0.0250226832311065
"TIAM1","GO:0023061","enriched_in_go",-1.60142131764706,0.0250226832311065
"HADH","GO:0023061","enriched_in_go",3.68410007058823,0.0250226832311065
"RPH3AL","GO:0023061","enriched_in_go",1.83196097058823,0.0250226832311065
"P2RX7","GO:0023061","enriched_in_go",2.85008576470588,0.0250226832311065
"PICK1","GO:0023061","enriched_in_go",-1.49532484117647,0.0250226832311065
"LYN","GO:0023061","enriched_in_go",1.39881683529412,0.0250226832311065
"MCU","GO:0023061","enriched_in_go",1.15667875882353,0.0250226832311065
"EFNA5","GO:0023061","enriched_in_go",1.10746902352941,0.0250226832311065
"DVL1","GO:0023061","enriched_in_go",1.09124965882353,0.0250226832311065
"NLGN1","GO:0023061","enriched_in_go",1.30933111764706,0.0250226832311065
"NAPA","GO:0023061","enriched_in_go",1.49009129411765,0.0250226832311065
"PASK","GO:0023061","enriched_in_go",1.15867104117647,0.0250226832311065
"TRPM5","GO:0023061","enriched_in_go",1.86124900588235,0.0250226832311065
"IFNG","GO:0023061","enriched_in_go",1.43195477647059,0.0250226832311065
"SFRP1","GO:0023061","enriched_in_go",3.15204594705882,0.0250226832311065
"SCT","GO:0023061","enriched_in_go",1.74016564705882,0.0250226832311065
"ALOX5","GO:0023061","enriched_in_go",-1.48830468235294,0.0250226832311065
"SYBU","GO:0023061","enriched_in_go",1.22102852941176,0.0250226832311065
"GRM4","GO:0023061","enriched_in_go",1.25182669411765,0.0250226832311065
"GNAS","GO:0023061","enriched_in_go",1.4521161,0.0250226832311065
"KCNMB4","GO:0023061","enriched_in_go",3.92202017058823,0.0250226832311065
"G6PC2","GO:0023061","enriched_in_go",1.98942199411765,0.0250226832311065
"SYT8","GO:0023061","enriched_in_go",-1.11882604117647,0.0250226832311065
